판례일련번호,사건명,사건번호,선고일자,법원명,사건종류명,사건종류코드,판결유형,판결요지,선고,판례상세링크
99619,이혼,84므49,1984.08.21,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=99619&type=HTML&mobileYn=
99466,이혼등,84므25,1984.07.10,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=99466&type=HTML&mobileYn=
99527,이혼,84므7,1984.07.10,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=99527&type=HTML&mobileYn=
99528,이혼등ㆍ이혼,84므27,1984.07.10,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=99528&type=HTML&mobileYn=
99465,이혼등,83므46,1984.06.26,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=99465&type=HTML&mobileYn=
99128,이혼,82므14,1984.04.24,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=99128&type=HTML&mobileYn=
190188,이혼청구사건,83으1,1984.03.28,수원지방법원,가사,400103,제1가사부심판 : 확정,,자,/DRF/lawService.do?OC=cacao5424&target=prec&ID=190188&type=HTML&mobileYn=
98876,이혼및위자료,82므40,1984.03.13,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=98876&type=HTML&mobileYn=
190185,이혼청구사건,83드4846,1984.02.21,서울가정법원,가사,400103,제3부심판 : 확정,,자,/DRF/lawService.do?OC=cacao5424&target=prec&ID=190185&type=HTML&mobileYn=
190184,이혼청구사건,83드209,1984.02.10,서울가정법원,가사,400103,제1부심판 : 미정,,자,/DRF/lawService.do?OC=cacao5424&target=prec&ID=190184&type=HTML&mobileYn=
190183,이혼청구사건,83드2776,1984.01.31,서울가정법원,가사,400103,제3부심판 : 확정,,자,/DRF/lawService.do?OC=cacao5424&target=prec&ID=190183&type=HTML&mobileYn=
98576,이혼및위자료,83므28,1983.12.27,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=98576&type=HTML&mobileYn=
98448,"이혼,위자료",83므32,1983.11.22,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=98448&type=HTML&mobileYn=
192909,이혼·위자료,82므28,1983.10.25,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=192909&type=HTML&mobileYn=
98185,이혼·이혼등,83므20,1983.09.27,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=98185&type=HTML&mobileYn=
98187,이혼,83므24,1983.09.27,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=98187&type=HTML&mobileYn=
98188,이혼및위자료,83므26,1983.09.27,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=98188&type=HTML&mobileYn=
97888,이혼,83므11,1983.07.12,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=97888&type=HTML&mobileYn=
97835,이혼,82므55,1983.06.28,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=97835&type=HTML&mobileYn=
97558,이혼,82므63,1983.04.26,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=97558&type=HTML&mobileYn=
164722,이혼,82므57,1983.03.22,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=164722&type=HTML&mobileYn=
97191,이혼,82므54,1982.12.28,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=97191&type=HTML&mobileYn=
235895,"이혼,위자료",82므36,1982.11.23,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=235895&type=HTML&mobileYn=
96969,이혼무효확인,82므11,1982.10.26,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=96969&type=HTML&mobileYn=
96895,이혼,81므53,1982.10.12,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=96895&type=HTML&mobileYn=
96894,이혼,82므37,1982.09.28,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=96894&type=HTML&mobileYn=
208721,이혼,82므4,1982.07.13,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=208721&type=HTML&mobileYn=
145455,이혼,81므60,1982.05.11,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=145455&type=HTML&mobileYn=
96470,이혼,81므56,1982.04.13,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=96470&type=HTML&mobileYn=
75226,이혼청구사건,81르233,1982.02.08,서울고등법원,가사,400103,제1민사부판결 : 확정,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=75226&type=HTML&mobileYn=
237783,이혼청구사건,81르42,1982.02.02,대구고등법원,가사,400103,특별부판결 : 상고,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=237783&type=HTML&mobileYn=
96700,상고허가신청·이혼,81즈1,1982.01.28,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=96700&type=HTML&mobileYn=
96096,이혼ㆍ위자료,80므100,1981.10.13,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=96096&type=HTML&mobileYn=
96094,이혼,80므9,1981.10.13,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=96094&type=HTML&mobileYn=
96124,이혼,81므46,1981.10.13,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=96124&type=HTML&mobileYn=
96028,이혼,80므53,1981.09.08,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=96028&type=HTML&mobileYn=
95960,협의이혼취소,80므77,1981.07.28,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=95960&type=HTML&mobileYn=
95918,이혼,81므26,1981.07.14,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=95918&type=HTML&mobileYn=
95400,이혼,79므13,1980.10.14,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=95400&type=HTML&mobileYn=
95144,이혼,80므4,1980.06.24,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=95144&type=HTML&mobileYn=
94820,이혼등,79므62,1980.01.29,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=94820&type=HTML&mobileYn=
94819,이혼무효등,79므11,1980.01.29,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=94819&type=HTML&mobileYn=
94602,파양및이혼,78므39,1979.10.10,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=94602&type=HTML&mobileYn=
94190,이혼,78므34,1979.02.13,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=94190&type=HTML&mobileYn=
93875,이혼,78므10,1978.06.13,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=93875&type=HTML&mobileYn=
190138,이혼청구사건,77르2,1978.01.31,대구고등법원,가사,400103,제1민사부판결 : 상고,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=190138&type=HTML&mobileYn=
74430,이혼등청구사건,76르78,1977.07.07,대구고등법원,가사,400103,특별부판결 : 확정,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=74430&type=HTML&mobileYn=
237355,이혼청구사건,76르41,1977.06.16,대구고등법원,가사,400103,특별부판결 : 확정,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=237355&type=HTML&mobileYn=
213859,이혼,76므10,1976.12.14,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=213859&type=HTML&mobileYn=
74213,이혼청구사건,76르60,1976.11.04,대구고등법원,가사,400103,제2특별부판결 : 상고,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=74213&type=HTML&mobileYn=
240391,이혼,74므22,1975.07.22,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=240391&type=HTML&mobileYn=
236195,부부동거등이혼청구사건,74르34,1975.04.01,대구고등법원,가사,400103,제3특별부판결 : 상고,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=236195&type=HTML&mobileYn=
73667,이혼청구사건,74르8,1974.12.06,광주고등법원,가사,400103,제2민사부심판 : 상고,,자,/DRF/lawService.do?OC=cacao5424&target=prec&ID=73667&type=HTML&mobileYn=
92345,이혼,74므1,1974.10.22,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=92345&type=HTML&mobileYn=
154564,이혼·위자료,72므7,1972.11.14,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=154564&type=HTML&mobileYn=
73148,이혼(본소)·부동산소유권이전등기및이혼(반소)청구사건,72르12,1972.09.20,광주고등법원,가사,400103,제2민사부판결 : 상고,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=73148&type=HTML&mobileYn=
154665,이혼·양육자지정,72므3,1972.06.27,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=154665&type=HTML&mobileYn=
154821,이혼·위자료,70므36,1972.02.29,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=154821&type=HTML&mobileYn=
157436,이혼,71므3,1971.03.23,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=157436&type=HTML&mobileYn=
240191,이혼·위자료,71므5,1971.03.23,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=240191&type=HTML&mobileYn=
154886,"이혼,위자료",71므1,1971.02.23,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=154886&type=HTML&mobileYn=
72740,이혼청구사건,70르12,1970.08.03,대구고등법원,가사,400103,특별부판결 : 확정,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=72740&type=HTML&mobileYn=
155958,이혼,69므13,1970.02.24,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=155958&type=HTML&mobileYn=
156185,이혼등,68므9,1969.12.09,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=156185&type=HTML&mobileYn=
156164,이혼,69므31,1969.12.09,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=156164&type=HTML&mobileYn=
155872,이혼및위자료,69므18,1969.08.19,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=155872&type=HTML&mobileYn=
240197,이혼및위자료,69므17,1969.08.19,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=240197&type=HTML&mobileYn=
215125,"이혼,위자료",68므29,1969.03.25,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=215125&type=HTML&mobileYn=
214997,이혼,69므1,1969.03.04,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=214997&type=HTML&mobileYn=
156650,"이혼,위자료",67므24,1967.08.29,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=156650&type=HTML&mobileYn=
153493,이혼,66므34,1967.02.07,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=153493&type=HTML&mobileYn=
72131,이혼청구사건,66르161,1966.10.21,대구고등법원,가사,400103,제3민사부판결 : 확정,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=72131&type=HTML&mobileYn=
152645,이혼,66므9,1966.06.28,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=152645&type=HTML&mobileYn=
152822,이혼,65므50,1966.01.31,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=152822&type=HTML&mobileYn=
152465,이혼,65므16,1965.09.25,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=152465&type=HTML&mobileYn=
152467,이혼,65므37,1965.09.21,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=152467&type=HTML&mobileYn=
151067,이혼무효·혼인무효확인,63다770,1964.04.21,대법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=151067&type=HTML&mobileYn=
71941,이혼청구사건,62나978,1963.03.21,서울고등법원,민사,400101,제3민사부판결 : 확정,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=71941&type=HTML&mobileYn=
157403,이혼등,63다54,1963.03.14,대법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=157403&type=HTML&mobileYn=
151439,이혼,62다812,1963.01.31,대법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=151439&type=HTML&mobileYn=
151522,이혼,62다691,1962.12.27,대법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=151522&type=HTML&mobileYn=
150461,이혼무효확인,62다182,1962.06.28,대법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=150461&type=HTML&mobileYn=
150217,이혼,4293민상694,1962.01.18,대법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=150217&type=HTML&mobileYn=
71855,이혼청구사건,4293민공315,1960.11.22,서울고등법원,민사,400101,제7민사부판결 : 확정,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=71855&type=HTML&mobileYn=
86558,"이혼,위자료",4293민상302,1960.09.29,대법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=86558&type=HTML&mobileYn=
86411,이혼,4291민상190,1959.05.28,대법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=86411&type=HTML&mobileYn=
86405,이혼,4291민상498,1959.05.07,대법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=86405&type=HTML&mobileYn=
86105,이혼,4288민상214,1955.07.28,대법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=86105&type=HTML&mobileYn=
